Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG
Australia,A1,15/04/18,WS Wanderers ,Adelaide United,2,3
Australia,A1,20/04/18,Melbourne City ,Brisbane Roar,2,0
Australia,A1,22/04/18,Melbourne Victory ,Adelaide United,2,1
Australia,A1,27/04/18,Newcastle Jets ,Melbourne City,2,1
Australia,A1,28/04/18,Sydney FC,Melbourne Victory ,2,3
Australia,A1,05/05/18,Newcastle Jets ,Melbourne Victory ,0,1
Australia,A1,19/10/18,Adelaide United,Sydney FC,1,1
Australia,A1,20/10/18,Melbourne Victory,Melbourne City,1,2
Australia,A1,21/10/18,Perth Glory,WS Wanderers,1,1
Australia,A1,21/10/18,Brisbane Roar,Central Coast Mariners,1,1
Australia,A1,21/10/18,Wellington Phoenix,Newcastle Jets,2,1
Australia,A1,26/10/18,Adelaide United,Newcastle Jets,1,1
Australia,A1,27/10/18,Sydney FC,WS Wanderers,2,0
Australia,A1,27/10/18,Central Coast Mariners,Melbourne City,1,1
Australia,A1,28/10/18,Melbourne Victory,Perth Glory,2,3
Australia,A1,28/10/18,Brisbane Roar,Wellington Phoenix,0,0
Australia,A1,02/11/18,Melbourne City,Sydney FC,0,3
Australia,A1,03/11/18,Perth Glory ,Brisbane Roar,2,1
Australia,A1,03/11/18,Newcastle Jets,Melbourne Victory,0,1
Australia,A1,03/11/18,Wellington Phoenix,WS Wanderers,0,3
Australia,A1,04/11/18,Central Coast Mariners,Adelaide United,0,3
Australia,A1,09/11/18,Melbourne City,Wellington Phoenix,2,0
Australia,A1,10/11/18,Newcastle Jets,Sydney FC,1,1
Australia,A1,10/11/18,WS Wanderers,Brisbane Roar,2,2
Australia,A1,11/11/18,Melbourne Victory,Central Coast Mariners,4,1
Australia,A1,11/11/18,Adelaide United,Perth Glory,0,2
Australia,A1,23/11/18,WS Wanderers,Newcastle Jets,0,2
Australia,A1,24/11/18,Brisbane Roar,Melbourne City,2,0
Australia,A1,24/11/18,Wellington Phoenix,Adelaide United,1,3
Australia,A1,25/11/18,Perth Glory,Central Coast Mariners ,3,2
Australia,A1,25/11/18,Sydney FC,Melbourne Victory,1,2
Australia,A1,30/11/18,Adelaide United ,Brisbane Roar ,2,1
Australia,A1,01/12/18,Melbourne Victory,WS Wanderers,4,0
Australia,A1,01/12/18,Central Coast Mariners,Sydney FC,1,2
Australia,A1,02/12/18,Melbourne City,Newcastle Jets,3,0
Australia,A1,02/12/18,Wellington Phoenix ,Perth Glory,1,1
Australia,A1,07/12/18,WS Wanderers,Central Coast Mariners,2,0
Australia,A1,08/12/18,Perth Glory,Melbourne City ,1,0
Australia,A1,08/12/18,Melbourne Victory,Adelaide United,2,0
Australia,A1,08/12/18,Sydney FC,Wellington Phoenix,1,3
Australia,A1,09/12/18,Newcastle Jets,Brisbane Roar,2,0
Australia,A1,14/12/18,Brisbane Roar ,Melbourne Victory,2,4
Australia,A1,15/12/18,WS Wanderers ,Sydney FC,1,3
Australia,A1,15/12/18,Wellington Phoenix,Central Coast Mariners,2,0
Australia,A1,16/12/18,Adelaide United,Melbourne City,0,2
Australia,A1,16/12/18,Newcastle Jets,Perth Glory,0,2
Australia,A1,21/12/18,Perth Glory,Sydney FC,1,2
Australia,A1,22/12/18,Melbourne City,Melbourne Victory,1,1
Australia,A1,22/12/18,Wellington Phoenix,Brisbane Roar,4,1
Australia,A1,23/12/18,Central Coast Mariners,Newcastle Jets,1,2
